FechaHora,CodigoPlanta,precio,cantidad,Fecha,cluster,numerador,denominador,phi
2025-05-07 23:00:00,URA1,103.39,240000.0,2025-05-07,4,4853962.641058556,9707.925282117114,603.3899999999999
2025-05-07 22:00:00,URA1,103.39,240000.0,2025-05-07,4,4853962.641058556,9707.925282117114,603.3899999999999
2025-05-07 21:00:00,URA1,103.39,240000.0,2025-05-07,4,4809252.656937247,9618.505313874497,603.3899999999999
2025-05-07 20:00:00,URA1,103.39,240000.0,2025-05-07,4,4809252.656937247,9618.505313874497,603.3899999999999
2025-05-07 19:00:00,URA1,103.39,240000.0,2025-05-07,4,4715459.946488078,9430.919892976159,603.3899999999999
2025-05-07 18:00:00,URA1,103.39,240000.0,2025-05-07,4,4715459.946488078,9430.919892976159,603.3899999999999
2025-05-07 17:00:00,URA1,103.39,240000.0,2025-05-07,4,4964873.149614901,9929.746299229804,603.39
2025-05-07 16:00:00,URA1,103.39,240000.0,2025-05-07,4,4788683.174126079,9577.366348252159,603.39
2025-05-07 15:00:00,URA1,103.39,240000.0,2025-05-07,4,4933959.242481798,9867.918484963597,603.39
2025-05-07 14:00:00,URA1,103.39,240000.0,2025-05-07,4,4933959.242481798,9867.918484963597,603.39
2025-05-07 13:00:00,URA1,103.39,240000.0,2025-05-07,4,4933959.242481798,9867.918484963597,603.39
2025-05-07 12:00:00,URA1,103.39,240000.0,2025-05-07,4,4933959.242481798,9867.918484963597,603.39
2025-05-07 11:00:00,URA1,103.39,240000.0,2025-05-07,4,4933959.242481798,9867.918484963597,603.39
2025-05-07 10:00:00,URA1,103.39,240000.0,2025-05-07,4,4933959.242481798,9867.918484963597,603.39
2025-05-07 09:00:00,URA1,103.39,240000.0,2025-05-07,4,5168266.815006688,10336.53363001338,603.3899999999999
2025-05-07 08:00:00,URA1,103.39,240000.0,2025-05-07,4,5168266.815006688,10336.53363001338,603.3899999999999
2025-05-07 07:00:00,URA1,103.39,240000.0,2025-05-07,4,5168266.815006688,10336.53363001338,603.3899999999999
2025-05-07 06:00:00,URA1,103.39,240000.0,2025-05-07,4,5168266.815006688,10336.53363001338,603.3899999999999
2025-05-07 05:00:00,URA1,103.39,240000.0,2025-05-07,4,4853962.641058556,9707.925282117114,603.3899999999999
2025-05-07 04:00:00,URA1,103.39,240000.0,2025-05-07,4,4853962.641058556,9707.925282117114,603.3899999999999
2025-05-07 03:00:00,URA1,103.39,240000.0,2025-05-07,4,4853962.641058556,9707.925282117114,603.3899999999999
2025-05-07 02:00:00,URA1,103.39,240000.0,2025-05-07,4,4853962.641058556,9707.925282117114,603.3899999999999
2025-05-07 01:00:00,URA1,103.39,240000.0,2025-05-07,4,4853962.641058556,9707.925282117114,603.3899999999999
2025-05-07 00:00:00,URA1,103.39,240000.0,2025-05-07,4,4853962.641058556,9707.925282117114,603.3899999999999
2025-05-07 23:00:00,PPA1,285.29,21000.0,2025-05-07,4,4943068.461061091,9886.136922122185,785.29
2025-05-07 22:00:00,PPA1,285.29,21000.0,2025-05-07,4,4943068.461061091,9886.136922122185,785.29
2025-05-07 21:00:00,PPA1,285.29,21000.0,2025-05-07,4,4898358.476939783,9796.716953879568,785.29
2025-05-07 20:00:00,PPA1,285.29,21000.0,2025-05-07,4,4898358.476939783,9796.716953879568,785.29
2025-05-07 19:00:00,PPA1,285.29,21000.0,2025-05-07,4,4804565.766490613,9609.131532981231,785.2899999999997
2025-05-07 18:00:00,PPA1,285.29,21000.0,2025-05-07,4,4804565.766490613,9609.131532981231,785.2899999999997
2025-05-07 17:00:00,PPA1,285.29,21000.0,2025-05-07,4,5053978.969617437,10107.957939234877,785.2899999999998
2025-05-07 16:00:00,PPA1,285.29,21000.0,2025-05-07,4,4877788.994128615,9755.577988257231,785.29
2025-05-07 15:00:00,PPA1,285.29,21000.0,2025-05-07,4,5023065.062484334,10046.130124968668,785.2900000000001
2025-05-07 14:00:00,PPA1,285.29,21000.0,2025-05-07,4,5023065.062484334,10046.130124968668,785.2900000000001
2025-05-07 13:00:00,PPA1,285.29,21000.0,2025-05-07,4,5023065.062484334,10046.130124968668,785.2900000000001
2025-05-07 12:00:00,PPA1,285.29,21000.0,2025-05-07,4,5023065.062484334,10046.130124968668,785.2900000000001
2025-05-07 11:00:00,PPA1,285.29,21000.0,2025-05-07,4,5023065.062484334,10046.130124968668,785.2900000000001
2025-05-07 10:00:00,PPA1,285.29,21000.0,2025-05-07,4,5023065.062484334,10046.130124968668,785.2900000000001
2025-05-07 09:00:00,PPA1,285.29,21000.0,2025-05-07,4,5257372.6350092245,10514.745270018451,785.29
2025-05-07 08:00:00,PPA1,285.29,21000.0,2025-05-07,4,5257372.6350092245,10514.745270018451,785.29
2025-05-07 07:00:00,PPA1,285.29,21000.0,2025-05-07,4,5257372.6350092245,10514.745270018451,785.29
2025-05-07 06:00:00,PPA1,285.29,21000.0,2025-05-07,4,5257372.6350092245,10514.745270018451,785.29
2025-05-07 05:00:00,PPA1,285.29,21000.0,2025-05-07,4,4943068.461061091,9886.136922122185,785.29
2025-05-07 04:00:00,PPA1,285.29,21000.0,2025-05-07,4,4943068.461061091,9886.136922122185,785.29
2025-05-07 03:00:00,PPA1,285.29,21000.0,2025-05-07,4,4943068.461061091,9886.136922122185,785.29
2025-05-07 02:00:00,PPA1,285.29,21000.0,2025-05-07,4,4943068.461061091,9886.136922122185,785.29
2025-05-07 01:00:00,PPA1,285.29,21000.0,2025-05-07,4,4943068.461061091,9886.136922122185,785.29
2025-05-07 00:00:00,PPA1,285.29,21000.0,2025-05-07,4,4943068.461061091,9886.136922122185,785.29
2025-05-07 23:00:00,CLMG,612.39,132000.0,2025-05-07,4,4914508.254605049,9829.016509210102,1112.3899999999999
2025-05-07 22:00:00,CLMG,612.39,132000.0,2025-05-07,4,4914508.254605049,9829.016509210102,1112.3899999999999
2025-05-07 21:00:00,CLMG,612.39,132000.0,2025-05-07,4,4869798.270483742,9739.596540967485,1112.3899999999999
2025-05-07 20:00:00,CLMG,612.39,132000.0,2025-05-07,4,4869798.270483742,9739.596540967485,1112.3899999999999
2025-05-07 19:00:00,CLMG,612.39,132000.0,2025-05-07,4,4776005.560034571,9552.011120069146,1112.3899999999999
2025-05-07 18:00:00,CLMG,612.39,132000.0,2025-05-07,4,4776005.560034571,9552.011120069146,1112.3899999999999
2025-05-07 17:00:00,CLMG,612.39,132000.0,2025-05-07,4,5025418.763161395,10050.837526322792,1112.3899999999999
2025-05-07 16:00:00,CLMG,612.39,132000.0,2025-05-07,4,4849228.787672573,9698.457575345146,1112.3899999999999
2025-05-07 15:00:00,CLMG,612.39,132000.0,2025-05-07,4,4994504.856028291,9989.009712056584,1112.3899999999999
2025-05-07 14:00:00,CLMG,612.39,132000.0,2025-05-07,4,4994504.856028291,9989.009712056584,1112.3899999999999
2025-05-07 13:00:00,CLMG,612.39,132000.0,2025-05-07,4,4994504.856028291,9989.009712056584,1112.3899999999999
2025-05-07 12:00:00,CLMG,612.39,132000.0,2025-05-07,4,4994504.856028291,9989.009712056584,1112.3899999999999
2025-05-07 11:00:00,CLMG,612.39,132000.0,2025-05-07,4,4994504.856028291,9989.009712056584,1112.3899999999999
2025-05-07 10:00:00,CLMG,612.39,132000.0,2025-05-07,4,4994504.856028291,9989.009712056584,1112.3899999999999
2025-05-07 09:00:00,CLMG,612.39,132000.0,2025-05-07,4,5228812.428553183,10457.624857106368,1112.3899999999999
2025-05-07 08:00:00,CLMG,612.39,132000.0,2025-05-07,4,5228812.428553183,10457.624857106368,1112.3899999999999
2025-05-07 07:00:00,CLMG,612.39,132000.0,2025-05-07,4,5228812.428553183,10457.624857106368,1112.3899999999999
2025-05-07 06:00:00,CLMG,612.39,132000.0,2025-05-07,4,5228812.428553183,10457.624857106368,1112.3899999999999
2025-05-07 05:00:00,CLMG,612.39,132000.0,2025-05-07,4,4914508.254605049,9829.016509210102,1112.3899999999999
2025-05-07 04:00:00,CLMG,612.39,132000.0,2025-05-07,4,4914508.254605049,9829.016509210102,1112.3899999999999
2025-05-07 03:00:00,CLMG,612.39,132000.0,2025-05-07,4,4914508.254605049,9829.016509210102,1112.3899999999999
2025-05-07 02:00:00,CLMG,612.39,132000.0,2025-05-07,4,4914508.254605049,9829.016509210102,1112.3899999999999
2025-05-07 01:00:00,CLMG,612.39,132000.0,2025-05-07,4,4914508.254605049,9829.016509210102,1112.3899999999999
2025-05-07 00:00:00,CLMG,612.39,132000.0,2025-05-07,4,4914508.254605049,9829.016509210102,1112.3899999999999
2025-05-07 23:00:00,2QEK,102.64,35000.0,2025-05-07,4,4938799.853747229,9877.59970749446,602.6399999999999
2025-05-07 22:00:00,2QEK,102.64,35000.0,2025-05-07,4,4938799.853747229,9877.59970749446,602.6399999999999
2025-05-07 21:00:00,2QEK,102.64,35000.0,2025-05-07,4,4894089.86962592,9788.179739251844,602.6399999999999
2025-05-07 20:00:00,2QEK,102.64,35000.0,2025-05-07,4,4894089.86962592,9788.179739251844,602.6399999999999
2025-05-07 19:00:00,2QEK,102.64,35000.0,2025-05-07,4,4801568.882199973,9603.137764399948,602.6399999999999
2025-05-07 18:00:00,2QEK,102.64,35000.0,2025-05-07,4,4801568.882199973,9603.137764399948,602.6399999999999
2025-05-07 17:00:00,2QEK,102.64,35000.0,2025-05-07,4,5049710.362303574,10099.420724607151,602.6399999999999
2025-05-07 16:00:00,2QEK,102.64,35000.0,2025-05-07,4,4873520.386814752,9747.040773629506,602.6399999999999
2025-05-07 15:00:00,2QEK,102.64,35000.0,2025-05-07,4,5018796.455170471,10037.592910340943,602.64
2025-05-07 14:00:00,2QEK,102.64,35000.0,2025-05-07,4,5018796.455170471,10037.592910340943,602.64
2025-05-07 13:00:00,2QEK,102.64,35000.0,2025-05-07,4,5018796.455170471,10037.592910340943,602.64
2025-05-07 12:00:00,2QEK,102.64,35000.0,2025-05-07,4,5018796.455170471,10037.592910340943,602.64
2025-05-07 11:00:00,2QEK,102.64,35000.0,2025-05-07,4,5018796.455170471,10037.592910340943,602.64
2025-05-07 10:00:00,2QEK,102.64,35000.0,2025-05-07,4,5018796.455170471,10037.592910340943,602.64
2025-05-07 09:00:00,2QEK,102.64,35000.0,2025-05-07,4,5253104.0276953615,10506.208055390725,602.6399999999999
2025-05-07 08:00:00,2QEK,102.64,35000.0,2025-05-07,4,5253104.0276953615,10506.208055390725,602.6399999999999
2025-05-07 07:00:00,2QEK,102.64,35000.0,2025-05-07,4,5253104.0276953615,10506.208055390725,602.6399999999999
2025-05-07 06:00:00,2QEK,102.64,35000.0,2025-05-07,4,5253104.0276953615,10506.208055390725,602.6399999999999
2025-05-07 05:00:00,2QEK,102.64,35000.0,2025-05-07,4,4938799.853747229,9877.59970749446,602.6399999999999
2025-05-07 04:00:00,2QEK,102.64,35000.0,2025-05-07,4,4938799.853747229,9877.59970749446,602.6399999999999
2025-05-07 03:00:00,2QEK,102.64,35000.0,2025-05-07,4,4938799.853747229,9877.59970749446,602.6399999999999
2025-05-07 02:00:00,2QEK,102.64,35000.0,2025-05-07,4,4938799.853747229,9877.59970749446,602.6399999999999
2025-05-07 01:00:00,2QEK,102.64,35000.0,2025-05-07,4,4938799.853747229,9877.59970749446,602.6399999999999
2025-05-07 00:00:00,2QEK,102.64,35000.0,2025-05-07,4,4938799.853747229,9877.59970749446,602.6399999999999
2025-05-07 15:00:00,3IZ6,92.39,10000.0,2025-05-07,4,5031822.9911001185,10063.645982200236,592.3900000000001
2025-05-07 14:00:00,3IZ6,92.39,10000.0,2025-05-07,4,5031822.9911001185,10063.645982200236,592.3900000000001
2025-05-07 13:00:00,3IZ6,92.39,10000.0,2025-05-07,4,5031822.9911001185,10063.645982200236,592.3900000000001
2025-05-07 12:00:00,3IZ6,92.39,10000.0,2025-05-07,4,5031822.9911001185,10063.645982200236,592.3900000000001
2025-05-07 11:00:00,3IZ6,92.39,16953.3,2025-05-07,4,5031822.9911001185,10063.645982200236,592.3900000000001
2025-05-07 10:00:00,3IZ6,92.39,5355.06,2025-05-07,4,5031822.9911001185,10063.645982200236,592.3900000000001
2025-05-07 09:00:00,3IZ6,92.39,1070.0,2025-05-07,4,5266130.563625008,10532.26112725002,592.3899999999999
2025-05-07 08:00:00,3IZ6,92.39,1690.0,2025-05-07,4,5266130.563625008,10532.26112725002,592.3899999999999
2025-05-07 07:00:00,3IZ6,92.39,3041.97,2025-05-07,4,5266130.563625008,10532.26112725002,592.3899999999999
2025-05-07 06:00:00,3IZ6,92.39,2347.81,2025-05-07,4,5266130.563625008,10532.26112725002,592.3899999999999
2025-05-07 23:00:00,ZPA4,359.39,64000.0,2025-05-07,4,4930384.272050617,9860.768544101236,859.3899999999999
2025-05-07 22:00:00,ZPA4,359.39,64000.0,2025-05-07,4,4930384.272050617,9860.768544101236,859.3899999999999
2025-05-07 21:00:00,ZPA4,359.39,64000.0,2025-05-07,4,4885674.2879293095,9771.34857585862,859.39
2025-05-07 20:00:00,ZPA4,359.39,64000.0,2025-05-07,4,4885674.2879293095,9771.34857585862,859.39
2025-05-07 19:00:00,ZPA4,359.39,64000.0,2025-05-07,4,4791881.577480139,9583.763154960283,859.3899999999998
2025-05-07 18:00:00,ZPA4,359.39,64000.0,2025-05-07,4,4791881.577480139,9583.763154960283,859.3899999999998
2025-05-07 17:00:00,ZPA4,359.39,64000.0,2025-05-07,4,5041294.780606962,10082.589561213928,859.3899999999998
2025-05-07 16:00:00,ZPA4,359.39,64000.0,2025-05-07,4,4865104.805118141,9730.209610236281,859.39
2025-05-07 15:00:00,ZPA4,359.39,64000.0,2025-05-07,4,5009871.20814322,10019.74241628644,859.39
2025-05-07 14:00:00,ZPA4,359.39,64000.0,2025-05-07,4,5009871.20814322,10019.74241628644,859.39
2025-05-07 13:00:00,ZPA4,359.39,64000.0,2025-05-07,4,5009871.20814322,10019.74241628644,859.39
2025-05-07 12:00:00,ZPA4,359.39,64000.0,2025-05-07,4,5009871.20814322,10019.74241628644,859.39
2025-05-07 11:00:00,ZPA4,359.39,64000.0,2025-05-07,4,5009871.20814322,10019.74241628644,859.39
2025-05-07 10:00:00,ZPA4,359.39,64000.0,2025-05-07,4,5009871.20814322,10019.74241628644,859.39
2025-05-07 09:00:00,ZPA4,359.39,64000.0,2025-05-07,4,5244178.78066811,10488.357561336223,859.3899999999999
2025-05-07 08:00:00,ZPA4,359.39,64000.0,2025-05-07,4,5244178.78066811,10488.357561336223,859.3899999999999
2025-05-07 07:00:00,ZPA4,359.39,64000.0,2025-05-07,4,5244178.78066811,10488.357561336223,859.3899999999999
2025-05-07 06:00:00,ZPA4,359.39,64000.0,2025-05-07,4,5244178.78066811,10488.357561336223,859.3899999999999
2025-05-07 05:00:00,ZPA4,359.39,64000.0,2025-05-07,4,4930384.272050617,9860.768544101236,859.3899999999999
2025-05-07 04:00:00,ZPA4,359.39,64000.0,2025-05-07,4,4930384.272050617,9860.768544101236,859.3899999999999
2025-05-07 03:00:00,ZPA4,359.39,64000.0,2025-05-07,4,4930384.272050617,9860.768544101236,859.3899999999999
2025-05-07 02:00:00,ZPA4,359.39,64000.0,2025-05-07,4,4930384.272050617,9860.768544101236,859.3899999999999
2025-05-07 01:00:00,ZPA4,359.39,64000.0,2025-05-07,4,4930384.272050617,9860.768544101236,859.3899999999999
2025-05-07 00:00:00,ZPA4,359.39,64000.0,2025-05-07,4,4930384.272050617,9860.768544101236,859.3899999999999
2025-05-07 23:00:00,TYP4,893.39,46000.0,2025-05-07,4,4947508.087193222,9895.016174386446,1393.3899999999999
2025-05-07 22:00:00,TYP4,893.39,46000.0,2025-05-07,4,4947508.087193222,9895.016174386446,1393.3899999999999
2025-05-07 21:00:00,TYP4,893.39,46000.0,2025-05-07,4,4902798.103071914,9805.596206143828,1393.3899999999999
2025-05-07 20:00:00,TYP4,893.39,46000.0,2025-05-07,4,4902798.103071914,9805.596206143828,1393.3899999999999
2025-05-07 19:00:00,TYP4,893.39,46000.0,2025-05-07,4,4809005.392622744,9618.010785245491,1393.3899999999999
2025-05-07 18:00:00,TYP4,893.39,46000.0,2025-05-07,4,4809005.392622744,9618.010785245491,1393.3899999999999
2025-05-07 17:00:00,TYP4,893.39,46000.0,2025-05-07,4,5058418.595749567,10116.837191499137,1393.3899999999999
2025-05-07 16:00:00,TYP4,893.39,46000.0,2025-05-07,4,4882228.620260745,9764.457240521493,1393.3899999999999
