FechaHora,precio,demanda
2025-07-09 11:00:00,120.3,10421030
2025-07-09 12:00:00,120.3,10399950
2025-07-09 13:00:00,120.3,10488600
2025-07-09 14:00:00,196.33,10700430
2025-07-09 15:00:00,226.33,10781400
2025-07-09 16:00:00,226.33,10692370
2025-07-09 17:00:00,226.33,10512660
2025-07-09 18:00:00,303.33,11380450
2025-07-09 19:00:00,838.29,11570840
2025-07-09 20:00:00,226.33,11393600
2025-07-09 21:00:00,196.33,10479980
2025-07-09 22:00:00,196.33,9832460
2025-07-09 23:00:00,120.3,9242210
2025-07-09 00:00:00,112.19,8733340
2025-07-09 01:00:00,112.19,8460410
2025-07-09 02:00:00,112.19,8245680
2025-07-09 03:00:00,112.19,8160300
2025-07-09 04:00:00,112.19,8257820
2025-07-09 05:00:00,112.19,8514990
2025-07-09 06:00:00,112.19,8776140
2025-07-09 07:00:00,112.19,9194740
2025-07-09 08:00:00,119.62,9572900
2025-07-09 09:00:00,118.83,9851930
2025-07-09 10:00:00,118.83,10136200
2025-07-09 11:00:00,119.68,10421030
2025-07-09 12:00:00,119.68,10399950
2025-07-09 13:00:00,119.68,10488600
2025-07-09 14:00:00,195.72,10700430
2025-07-09 15:00:00,225.72,10781400
2025-07-09 16:00:00,225.72,10692370
2025-07-09 17:00:00,225.72,10512660
2025-07-09 18:00:00,302.72,11380450
2025-07-09 19:00:00,837.68,11570840
2025-07-09 20:00:00,225.72,11393600
2025-07-09 21:00:00,195.72,10479980
2025-07-09 22:00:00,195.72,9832460
2025-07-09 23:00:00,119.68,9242210
2025-07-09 00:00:00,112.81,8733340
2025-07-09 01:00:00,112.81,8460410
2025-07-09 02:00:00,112.81,8245680
2025-07-09 03:00:00,112.81,8160300
2025-07-09 04:00:00,112.81,8257820
2025-07-09 05:00:00,112.81,8514990
2025-07-09 06:00:00,112.81,8776140
2025-07-09 07:00:00,112.81,9194740
2025-07-09 08:00:00,120.23,9572900
2025-07-09 09:00:00,119.44,9851930
2025-07-09 10:00:00,119.44,10136200
2025-07-09 11:00:00,120.3,10421030
2025-07-09 12:00:00,120.3,10399950
2025-07-09 13:00:00,120.3,10488600
2025-07-09 14:00:00,196.33,10700430
2025-07-09 15:00:00,226.33,10781400
2025-07-09 16:00:00,226.33,10692370
2025-07-09 17:00:00,226.33,10512660
2025-07-09 18:00:00,303.33,11380450
2025-07-09 19:00:00,838.29,11570840
2025-07-09 20:00:00,226.33,11393600
2025-07-09 21:00:00,196.33,10479980
2025-07-09 22:00:00,196.33,9832460
2025-07-09 23:00:00,120.3,9242210
2025-08-25 00:00:00,266.32,8520830
2025-08-25 01:00:00,266.32,8209390
2025-08-25 02:00:00,250.32,7980970
2025-08-25 03:00:00,250.32,7902300
2025-08-25 04:00:00,250.32,8151780
2025-08-25 05:00:00,266.32,8471490
2025-08-25 06:00:00,271.32,8604090
2025-08-25 07:00:00,276.32,9151570
2025-08-25 08:00:00,296.32,9820710
2025-08-25 09:00:00,276.32,10067290
2025-08-25 10:00:00,276.32,10374550
2025-08-25 11:00:00,276.32,10698270
2025-08-25 12:00:00,276.32,10761660
2025-08-25 13:00:00,291.32,10853160
2025-08-25 14:00:00,296.32,11097700
2025-08-25 15:00:00,296.32,11116080
2025-08-25 16:00:00,296.32,10979370
2025-08-25 17:00:00,296.32,10764580
2025-08-25 18:00:00,332.32,11733630
2025-08-25 19:00:00,451.32,11826130
2025-08-25 20:00:00,451.32,11781740
2025-08-25 21:00:00,296.32,10833590
2025-08-25 22:00:00,296.32,10148570
2025-08-25 23:00:00,276.32,9484510
2025-08-25 00:00:00,269.03,8520830
2025-08-25 01:00:00,269.03,8209390
2025-08-25 02:00:00,253.03,7980970
2025-08-25 03:00:00,253.03,7902300
2025-08-25 04:00:00,253.03,8151780
2025-08-25 05:00:00,269.03,8471490
2025-08-25 06:00:00,274.03,8604090
2025-08-25 07:00:00,279.03,9151570
2025-08-25 08:00:00,299.03,9820710
2025-08-25 09:00:00,279.03,10067290
2025-08-25 10:00:00,279.03,10374550
2025-08-25 11:00:00,279.03,10698270
2025-08-25 12:00:00,279.03,10761660
2025-08-25 13:00:00,294.03,10853160
2025-08-25 14:00:00,299.03,11097700
2025-08-25 15:00:00,299.03,11116080
2025-08-25 16:00:00,299.03,10979370
2025-08-25 17:00:00,299.03,10764580
2025-08-25 18:00:00,335.03,11733630
2025-08-25 19:00:00,454.03,11826130
2025-08-25 20:00:00,454.03,11781740
2025-08-25 21:00:00,299.03,10833590
2025-08-25 22:00:00,299.03,10148570
2025-08-25 23:00:00,279.03,9484510
2025-08-25 00:00:00,266.32,8520830
2025-08-25 01:00:00,266.32,8209390
2025-08-25 02:00:00,250.32,7980970
2025-08-25 03:00:00,250.32,7902300
2025-08-25 04:00:00,250.32,8151780
2025-08-25 05:00:00,266.32,8471490
2025-08-25 06:00:00,271.32,8604090
2025-08-25 07:00:00,276.32,9151570
2025-08-25 08:00:00,296.32,9820710
2025-08-25 09:00:00,276.32,10067290
2025-08-25 10:00:00,276.32,10374550
2025-08-25 11:00:00,276.32,10698270
2025-08-25 12:00:00,276.32,10761660
2025-08-25 13:00:00,291.32,10853160
2025-08-25 14:00:00,296.32,11097700
2025-08-25 15:00:00,296.32,11116080
2025-08-25 16:00:00,296.32,10979370
2025-08-25 17:00:00,296.32,10764580
2025-08-25 18:00:00,332.32,11733630
2025-08-25 19:00:00,451.32,11826130
2025-08-25 20:00:00,451.32,11781740
2025-08-25 21:00:00,296.32,10833590
2025-08-25 22:00:00,296.32,10148570
2025-08-25 23:00:00,276.32,9484510
2025-08-25 00:00:00,266.62,8520830
2025-08-25 01:00:00,266.62,8209390
2025-08-25 02:00:00,250.62,7980970
2025-08-25 03:00:00,250.62,7902300
2025-08-25 04:00:00,250.62,8151780
2025-08-25 05:00:00,266.62,8471490
2025-08-25 06:00:00,271.62,8604090
2025-08-25 07:00:00,276.62,9151570
2025-08-25 08:00:00,296.62,9820710
2025-08-25 09:00:00,276.62,10067290
2025-08-25 10:00:00,276.62,10374550
2025-08-25 11:00:00,276.62,10698270
2025-08-25 12:00:00,276.62,10761660
2025-08-25 13:00:00,291.62,10853160
2025-08-25 14:00:00,296.62,11097700
2025-08-25 15:00:00,296.62,11116080
2025-08-25 16:00:00,296.62,10979370
2025-08-25 17:00:00,296.62,10764580
2025-08-25 18:00:00,332.62,11733630
2025-08-25 19:00:00,451.62,11826130
2025-08-25 20:00:00,451.62,11781740
2025-08-25 21:00:00,296.62,10833590
2025-08-25 22:00:00,296.62,10148570
2025-08-25 23:00:00,276.62,9484510
2025-08-25 00:00:00,269.33,8520830
2025-08-25 01:00:00,269.33,8209390
2025-08-25 02:00:00,253.33,7980970
2025-08-25 03:00:00,253.33,7902300
2025-08-25 04:00:00,253.33,8151780
2025-08-25 05:00:00,269.33,8471490
2025-08-25 06:00:00,274.33,8604090
2025-08-25 07:00:00,279.33,9151570
2025-08-25 08:00:00,299.33,9820710
2025-08-25 09:00:00,279.33,10067290
2025-08-25 10:00:00,279.33,10374550
2025-08-25 11:00:00,279.33,10698270
2025-08-25 12:00:00,279.33,10761660
2025-08-25 13:00:00,294.33,10853160
2025-08-25 14:00:00,299.33,11097700
2025-08-25 15:00:00,299.33,11116080
2025-08-25 16:00:00,299.33,10979370
2025-08-25 17:00:00,299.33,10764580
2025-08-25 18:00:00,335.33,11733630
2025-08-25 19:00:00,454.33,11826130
2025-08-25 20:00:00,454.33,11781740
2025-08-25 21:00:00,299.33,10833590
2025-08-25 22:00:00,299.33,10148570
2025-08-25 23:00:00,279.33,9484510
2025-08-25 00:00:00,266.62,8520830
2025-08-25 01:00:00,266.62,8209390
2025-08-25 02:00:00,250.62,7980970
2025-08-25 03:00:00,250.62,7902300
2025-08-25 04:00:00,250.62,8151780
2025-08-25 05:00:00,266.62,8471490
2025-08-25 06:00:00,271.62,8604090
2025-08-25 07:00:00,276.62,9151570
2025-08-25 08:00:00,296.62,9820710
2025-08-25 09:00:00,276.62,10067290
2025-08-25 10:00:00,276.62,10374550
2025-08-25 11:00:00,276.62,10698270
2025-08-25 12:00:00,276.62,10761660
2025-08-25 13:00:00,291.62,10853160
2025-08-25 14:00:00,296.62,11097700
2025-08-25 15:00:00,296.62,11116080
2025-08-25 16:00:00,296.62,10979370
2025-08-25 17:00:00,296.62,10764580
2025-08-25 18:00:00,332.62,11733630
2025-08-25 19:00:00,451.62,11826130
2025-08-25 20:00:00,451.62,11781740
2025-08-25 21:00:00,296.62,10833590
2025-08-25 22:00:00,296.62,10148570
2025-08-25 23:00:00,276.62,9484510
2025-08-25 00:00:00,265.0,8520830
2025-08-25 01:00:00,265.0,8209390
2025-08-25 02:00:00,249.0,7980970
2025-08-25 03:00:00,249.0,7902300
2025-08-25 04:00:00,264.0,8151780
2025-08-25 05:00:00,270.0,8471490
2025-08-25 06:00:00,270.0,8604090
2025-08-25 07:00:00,275.0,9151570
2025-08-25 08:00:00,295.0,9820710
2025-08-25 09:00:00,275.0,10067290
2025-08-25 10:00:00,275.0,10374550
2025-08-25 11:00:00,275.0,10698270
2025-08-25 12:00:00,275.0,10761660
2025-08-25 13:00:00,290.0,10853160
2025-08-25 14:00:00,295.0,11097700
2025-08-25 15:00:00,295.0,11116080
2025-08-25 16:00:00,295.0,10979370
2025-08-25 17:00:00,295.0,10764580
2025-08-25 18:00:00,331.0,11733630
2025-08-25 19:00:00,450.0,11826130
2025-08-25 20:00:00,450.0,11781740
2025-08-25 21:00:00,295.0,10833590
2025-08-25 22:00:00,295.0,10148570
2025-08-25 23:00:00,275.0,9484510
2025-08-25 00:00:00,267.5,8520830
2025-08-25 01:00:00,267.5,8209390
2025-08-25 02:00:00,251.5,7980970
2025-08-25 03:00:00,251.5,7902300
2025-08-25 04:00:00,266.5,8151780
2025-08-25 05:00:00,272.5,8471490
2025-08-25 06:00:00,272.5,8604090
2025-08-25 07:00:00,277.5,9151570
2025-08-25 08:00:00,297.5,9820710
2025-08-25 09:00:00,277.5,10067290
2025-08-25 10:00:00,277.5,10374550
2025-08-25 11:00:00,277.5,10698270
2025-08-25 12:00:00,277.5,10761660
2025-08-25 13:00:00,292.5,10853160
2025-08-25 14:00:00,297.5,11097700
2025-08-25 15:00:00,297.5,11116080
2025-08-25 16:00:00,297.5,10979370
2025-08-25 17:00:00,297.5,10764580
2025-08-25 18:00:00,333.5,11733630
2025-08-25 19:00:00,452.5,11826130
2025-08-25 20:00:00,452.5,11781740
2025-08-25 21:00:00,297.5,10833590
2025-08-25 22:00:00,297.5,10148570
2025-08-25 23:00:00,277.5,9484510
2025-08-25 00:00:00,265.0,8520830
2025-08-25 01:00:00,265.0,8209390
2025-08-25 02:00:00,249.0,7980970
2025-08-25 03:00:00,249.0,7902300
2025-08-25 04:00:00,264.0,8151780
2025-08-25 05:00:00,270.0,8471490
2025-08-25 06:00:00,270.0,8604090
2025-08-25 07:00:00,275.0,9151570
2025-08-25 08:00:00,295.0,9820710
2025-08-25 09:00:00,275.0,10067290
2025-08-25 10:00:00,275.0,10374550
2025-08-25 11:00:00,275.0,10698270
2025-08-25 12:00:00,275.0,10761660
2025-08-25 13:00:00,290.0,10853160
2025-08-25 14:00:00,295.0,11097700
2025-08-25 15:00:00,295.0,11116080
2025-08-25 16:00:00,295.0,10979370
2025-08-25 17:00:00,295.0,10764580
2025-08-25 18:00:00,331.0,11733630
2025-08-25 19:00:00,450.0,11826130
2025-08-25 20:00:00,450.0,11781740
2025-08-25 21:00:00,295.0,10833590
2025-08-25 22:00:00,295.0,10148570
2025-08-25 23:00:00,275.0,9484510
2025-08-25 00:00:00,265.97,8520830
2025-08-25 01:00:00,265.97,8209390
2025-08-25 02:00:00,249.97,7980970
2025-08-25 03:00:00,249.97,7902300
2025-08-25 04:00:00,249.97,8151780
2025-08-25 05:00:00,265.97,8471490
2025-08-25 06:00:00,270.97,8604090
2025-08-25 07:00:00,275.97,9151570
2025-08-25 08:00:00,295.97,9820710
2025-08-25 09:00:00,275.97,10067290
2025-08-25 10:00:00,275.97,10374550
2025-08-25 11:00:00,275.97,10698270
2025-08-25 12:00:00,275.97,10761660
2025-08-25 13:00:00,290.97,10853160
2025-08-25 14:00:00,295.97,11097700
2025-08-25 15:00:00,295.97,11116080
2025-08-25 16:00:00,295.97,10979370
2025-08-25 17:00:00,295.97,10764580
2025-08-25 18:00:00,331.97,11733630
2025-08-25 19:00:00,450.97,11826130
2025-08-25 20:00:00,450.97,11781740
2025-08-25 21:00:00,295.97,10833590
2025-08-25 22:00:00,295.97,10148570
2025-08-25 23:00:00,275.97,9484510
2025-08-25 00:00:00,268.4,8520830
2025-08-25 01:00:00,268.4,8209390
2025-08-25 02:00:00,252.4,7980970
2025-08-25 03:00:00,252.4,7902300
2025-08-25 04:00:00,252.4,8151780
2025-08-25 05:00:00,268.4,8471490
2025-08-25 06:00:00,273.4,8604090
2025-08-25 07:00:00,278.4,9151570
2025-08-25 08:00:00,298.4,9820710
2025-08-25 09:00:00,278.4,10067290
2025-08-25 10:00:00,278.4,10374550
2025-08-25 11:00:00,278.4,10698270
2025-08-25 12:00:00,278.4,10761660
2025-08-25 13:00:00,293.4,10853160
2025-08-25 14:00:00,298.4,11097700
2025-08-25 15:00:00,298.4,11116080
2025-08-25 16:00:00,298.4,10979370
2025-08-25 17:00:00,298.4,10764580
2025-08-25 18:00:00,334.4,11733630
2025-08-25 19:00:00,453.4,11826130
2025-08-25 20:00:00,453.4,11781740
2025-08-25 21:00:00,298.4,10833590
2025-08-25 22:00:00,298.4,10148570
2025-08-25 23:00:00,278.4,9484510
2025-08-25 00:00:00,265.97,8520830
2025-08-25 01:00:00,265.97,8209390
2025-08-25 02:00:00,249.97,7980970
2025-08-25 03:00:00,249.97,7902300
2025-08-25 04:00:00,249.97,8151780
2025-08-25 05:00:00,265.97,8471490
2025-08-25 06:00:00,270.97,8604090
2025-08-25 07:00:00,275.97,9151570
2025-08-25 08:00:00,295.97,9820710
2025-08-25 09:00:00,275.97,10067290
2025-08-25 10:00:00,275.97,10374550
2025-08-25 11:00:00,275.97,10698270
2025-08-25 12:00:00,275.97,10761660
2025-08-25 13:00:00,290.97,10853160
2025-08-25 14:00:00,295.97,11097700
2025-08-25 15:00:00,295.97,11116080
2025-08-25 16:00:00,295.97,10979370
2025-08-25 17:00:00,295.97,10764580
2025-08-25 18:00:00,331.97,11733630
2025-08-25 19:00:00,450.97,11826130
2025-08-25 20:00:00,450.97,11781740
2025-08-25 21:00:00,295.97,10833590
2025-08-25 22:00:00,295.97,10148570
2025-08-25 23:00:00,275.97,9484510
2025-08-25 00:00:00,265.0,8520830
2025-08-25 01:00:00,265.0,8209390
2025-08-25 02:00:00,249.0,7980970
2025-08-25 03:00:00,249.0,7902300
2025-08-25 04:00:00,249.0,8151780
2025-08-25 05:00:00,265.0,8471490
2025-08-25 06:00:00,265.0,8604090
2025-08-25 07:00:00,270.0,9151570
2025-08-25 08:00:00,295.0,9820710
2025-08-25 09:00:00,275.0,10067290
2025-08-25 10:00:00,275.0,10374550
2025-08-25 11:00:00,275.0,10698270
2025-08-25 12:00:00,275.0,10761660
2025-08-25 13:00:00,290.0,10853160
2025-08-25 14:00:00,295.0,11097700
2025-08-25 15:00:00,295.0,11116080
2025-08-25 16:00:00,295.0,10979370
2025-08-25 17:00:00,295.0,10764580
2025-08-25 18:00:00,331.0,11733630
2025-08-25 19:00:00,450.0,11826130
2025-08-25 20:00:00,450.0,11781740
2025-08-25 21:00:00,295.0,10833590
2025-08-25 22:00:00,295.0,10148570
2025-08-25 23:00:00,275.0,9484510
2025-08-25 00:00:00,268.42,8520830
2025-08-25 01:00:00,268.42,8209390
2025-08-25 02:00:00,252.42,7980970
2025-08-25 03:00:00,252.42,7902300
2025-08-25 04:00:00,252.42,8151780
2025-08-25 05:00:00,268.42,8471490
2025-08-25 06:00:00,268.42,8604090
2025-08-25 07:00:00,273.42,9151570
2025-08-25 08:00:00,298.42,9820710
2025-08-25 09:00:00,278.42,10067290
2025-08-25 10:00:00,278.42,10374550
2025-08-25 11:00:00,278.42,10698270
2025-08-25 12:00:00,278.42,10761660
2025-08-25 13:00:00,293.42,10853160
2025-08-25 14:00:00,298.42,11097700
2025-08-25 15:00:00,298.42,11116080
2025-08-25 16:00:00,298.42,10979370
2025-08-25 17:00:00,298.42,10764580
2025-08-25 18:00:00,334.42,11733630
2025-08-25 19:00:00,453.42,11826130
2025-08-25 20:00:00,453.42,11781740
2025-08-25 21:00:00,298.42,10833590
2025-08-25 22:00:00,298.42,10148570
2025-08-25 23:00:00,278.42,9484510
2025-08-25 00:00:00,265.0,8520830
2025-08-25 01:00:00,265.0,8209390
2025-08-25 02:00:00,249.0,7980970
2025-08-25 03:00:00,249.0,7902300
2025-08-25 04:00:00,249.0,8151780
2025-08-25 05:00:00,265.0,8471490
2025-08-25 06:00:00,265.0,8604090
2025-08-25 07:00:00,270.0,9151570
2025-08-25 08:00:00,295.0,9820710
2025-08-25 09:00:00,275.0,10067290
2025-08-25 10:00:00,275.0,10374550
2025-08-25 11:00:00,275.0,10698270
2025-08-25 12:00:00,275.0,10761660
2025-08-25 13:00:00,290.0,10853160
2025-08-25 14:00:00,295.0,11097700
2025-08-25 15:00:00,295.0,11116080
2025-08-25 16:00:00,295.0,10979370
2025-08-25 17:00:00,295.0,10764580
2025-08-25 18:00:00,331.0,11733630
2025-08-25 19:00:00,450.0,11826130
2025-08-25 20:00:00,450.0,11781740
2025-08-25 21:00:00,295.0,10833590
2025-08-25 22:00:00,295.0,10148570
2025-08-25 23:00:00,275.0,9484510
2025-04-24 00:00:00,103.5,8554720
2025-04-24 01:00:00,103.5,8256620
2025-04-24 02:00:00,103.5,8088800
2025-04-24 03:00:00,103.5,8011520
2025-04-24 04:00:00,103.5,8182500
2025-04-24 05:00:00,103.76,8633540
2025-04-24 06:00:00,103.76,8765850
2025-04-24 07:00:00,103.76,9155440
2025-04-24 08:00:00,103.76,9517440
2025-04-24 09:00:00,103.76,9776920
2025-04-24 10:00:00,103.76,10049490
2025-04-24 11:00:00,107.0,10337720
2025-04-24 12:00:00,106.0,10233910
2025-04-24 13:00:00,107.0,10309220
2025-04-24 14:00:00,108.0,10465950
2025-04-24 15:00:00,150.0,10509520
2025-04-24 16:00:00,150.0,10411470
2025-04-24 17:00:00,150.0,10196820
2025-04-24 18:00:00,150.0,11211540
2025-04-24 19:00:00,921.0,11383560
2025-04-24 20:00:00,150.0,11159370
2025-04-24 21:00:00,108.0,10261380
2025-04-24 22:00:00,107.0,9623760
2025-04-24 23:00:00,106.0,9059620
2025-04-24 00:00:00,106.23,8554720
2025-04-24 01:00:00,106.23,8256620
2025-04-24 02:00:00,106.23,8088800
2025-04-24 03:00:00,106.23,8011520
2025-04-24 04:00:00,106.23,8182500
2025-04-24 05:00:00,106.49,8633540
2025-04-24 06:00:00,106.49,8765850
2025-04-24 07:00:00,106.49,9155440
2025-04-24 08:00:00,106.49,9517440
2025-04-24 09:00:00,106.49,9776920
2025-04-24 10:00:00,106.49,10049490
2025-04-24 11:00:00,106.49,10337720
2025-04-24 12:00:00,106.49,10233910
2025-04-24 13:00:00,108.73,10309220
2025-04-24 14:00:00,109.73,10465950
2025-04-24 15:00:00,110.73,10509520
2025-04-24 16:00:00,152.73,10411470
2025-04-24 17:00:00,152.73,10196820
2025-04-24 18:00:00,152.73,11211540
2025-04-24 19:00:00,923.73,11383560
2025-04-24 20:00:00,152.73,11159370
2025-04-24 21:00:00,110.73,10261380
2025-04-24 22:00:00,109.73,9623760
2025-04-24 23:00:00,108.73,9059620
2025-04-24 00:00:00,103.5,8554720
2025-04-24 01:00:00,103.5,8256620
2025-04-24 02:00:00,103.5,8088800
2025-04-24 03:00:00,103.5,8011520
2025-04-24 04:00:00,103.5,8182500
2025-04-24 05:00:00,103.76,8633540
2025-04-24 06:00:00,103.76,8765850
2025-04-24 07:00:00,103.76,9155440
2025-04-24 08:00:00,103.76,9517440
2025-04-24 09:00:00,103.76,9776920
2025-04-24 10:00:00,103.76,10049490
2025-04-24 11:00:00,107.0,10337720
2025-04-24 12:00:00,106.0,10233910
2025-04-24 13:00:00,107.0,10309220
2025-04-24 14:00:00,108.0,10465950
2025-04-24 15:00:00,150.0,10509520
2025-04-24 16:00:00,150.0,10411470
2025-04-24 17:00:00,150.0,10196820
2025-04-24 18:00:00,150.0,11211540
2025-04-24 19:00:00,921.0,11383560
2025-04-24 20:00:00,150.0,11159370
2025-04-24 21:00:00,108.0,10261380
2025-04-24 22:00:00,107.0,9623760
2025-04-24 23:00:00,106.0,9059620
2025-04-24 00:00:00,111.19,8554720
2025-04-24 01:00:00,111.19,8256620
2025-04-24 02:00:00,111.19,8088800
2025-04-24 03:00:00,111.19,8011520
2025-04-24 04:00:00,111.19,8182500
2025-04-24 05:00:00,111.45,8633540
2025-04-24 06:00:00,111.45,8765850
2025-04-24 07:00:00,111.45,9155440
2025-04-24 08:00:00,111.45,9517440
2025-04-24 09:00:00,111.45,9776920
2025-04-24 10:00:00,111.45,10049490
2025-04-24 11:00:00,114.69,10337720
2025-04-24 12:00:00,113.69,10233910
2025-04-24 13:00:00,114.69,10309220
2025-04-24 14:00:00,115.69,10465950
2025-04-24 15:00:00,157.69,10509520
2025-04-24 16:00:00,157.69,10411470
2025-04-24 17:00:00,157.69,10196820
2025-04-24 18:00:00,157.69,11211540
2025-04-24 19:00:00,928.69,11383560
2025-04-24 20:00:00,157.69,11159370
2025-04-24 21:00:00,115.69,10261380
2025-04-24 22:00:00,114.69,9623760
2025-04-24 23:00:00,113.69,9059620
2025-04-24 00:00:00,113.92,8554720
2025-04-24 01:00:00,113.92,8256620
2025-04-24 02:00:00,113.92,8088800
2025-04-24 03:00:00,113.92,8011520
2025-04-24 04:00:00,113.92,8182500
2025-04-24 05:00:00,114.18,8633540
2025-04-24 06:00:00,114.18,8765850
2025-04-24 07:00:00,114.18,9155440
2025-04-24 08:00:00,114.18,9517440
2025-04-24 09:00:00,114.18,9776920
2025-04-24 10:00:00,114.18,10049490
2025-04-24 11:00:00,114.18,10337720
2025-04-24 12:00:00,114.18,10233910
2025-04-24 13:00:00,116.42,10309220
2025-04-24 14:00:00,117.42,10465950
2025-04-24 15:00:00,118.42,10509520
2025-04-24 16:00:00,160.42,10411470
2025-04-24 17:00:00,160.42,10196820
2025-04-24 18:00:00,160.42,11211540
2025-04-24 19:00:00,931.42,11383560
2025-04-24 20:00:00,160.42,11159370
2025-04-24 21:00:00,118.42,10261380
2025-04-24 22:00:00,117.42,9623760
2025-04-24 23:00:00,116.42,9059620
2025-04-24 00:00:00,111.19,8554720
2025-04-24 01:00:00,111.19,8256620
2025-04-24 02:00:00,111.19,8088800
2025-04-24 03:00:00,111.19,8011520
2025-04-24 04:00:00,111.19,8182500
2025-04-24 05:00:00,111.45,8633540
2025-04-24 06:00:00,111.45,8765850
2025-04-24 07:00:00,111.45,9155440
2025-04-24 08:00:00,111.45,9517440
2025-04-24 09:00:00,111.45,9776920
2025-04-24 10:00:00,111.45,10049490
2025-04-24 11:00:00,114.69,10337720
2025-04-24 12:00:00,113.69,10233910
2025-04-24 13:00:00,114.69,10309220
2025-04-24 14:00:00,115.69,10465950
2025-04-24 15:00:00,157.69,10509520
2025-04-24 16:00:00,157.69,10411470
2025-04-24 17:00:00,157.69,10196820
2025-04-24 18:00:00,157.69,11211540
2025-04-24 19:00:00,928.69,11383560
2025-04-24 20:00:00,157.69,11159370
2025-04-24 21:00:00,115.69,10261380
2025-04-24 22:00:00,114.69,9623760
2025-04-24 23:00:00,113.69,9059620
2025-04-24 00:00:00,103.5,8554720
2025-04-24 01:00:00,103.5,8256620
2025-04-24 02:00:00,103.5,8088800
2025-04-24 03:00:00,103.5,8011520
2025-04-24 04:00:00,103.5,8182500
2025-04-24 05:00:00,103.76,8633540
2025-04-24 06:00:00,103.76,8765850
2025-04-24 07:00:00,103.76,9155440
2025-04-24 08:00:00,103.76,9517440
2025-04-24 09:00:00,103.76,9776920
2025-04-24 10:00:00,103.76,10049490
2025-04-24 11:00:00,107.0,10337720
2025-04-24 12:00:00,106.0,10233910
2025-04-24 13:00:00,107.0,10309220
2025-04-24 14:00:00,108.0,10465950
2025-04-24 15:00:00,150.0,10509520
2025-04-24 16:00:00,150.0,10411470
2025-04-24 17:00:00,150.0,10196820
2025-04-24 18:00:00,150.0,11211540
2025-04-24 19:00:00,921.0,11383560
2025-04-24 20:00:00,150.0,11159370
2025-04-24 21:00:00,108.0,10261380
2025-04-24 22:00:00,107.0,9623760
2025-04-24 23:00:00,106.0,9059620
2025-04-24 00:00:00,106.22,8554720
2025-04-24 01:00:00,106.22,8256620
2025-04-24 02:00:00,106.22,8088800
2025-04-24 03:00:00,106.22,8011520
2025-04-24 04:00:00,106.22,8182500
2025-04-24 05:00:00,106.48,8633540
2025-04-24 06:00:00,106.48,8765850
2025-04-24 07:00:00,106.48,9155440
2025-04-24 08:00:00,106.48,9517440
2025-04-24 09:00:00,106.48,9776920
2025-04-24 10:00:00,106.48,10049490
2025-04-24 11:00:00,106.48,10337720
2025-04-24 12:00:00,106.48,10233910
2025-04-24 13:00:00,108.72,10309220
2025-04-24 14:00:00,109.72,10465950
2025-04-24 15:00:00,110.72,10509520
2025-04-24 16:00:00,152.72,10411470
2025-04-24 17:00:00,152.72,10196820
2025-04-24 18:00:00,152.72,11211540
2025-04-24 19:00:00,923.72,11383560
2025-04-24 20:00:00,152.72,11159370
2025-04-24 21:00:00,110.72,10261380
2025-04-24 22:00:00,109.72,9623760
2025-04-24 23:00:00,108.72,9059620
2025-04-24 00:00:00,103.5,8554720
2025-04-24 01:00:00,103.5,8256620
2025-04-24 02:00:00,103.5,8088800
2025-04-24 03:00:00,103.5,8011520
2025-04-24 04:00:00,103.5,8182500
2025-04-24 05:00:00,103.76,8633540
2025-04-24 06:00:00,103.76,8765850
2025-04-24 07:00:00,103.76,9155440
2025-04-24 08:00:00,103.76,9517440
2025-04-24 09:00:00,103.76,9776920
2025-04-24 10:00:00,103.76,10049490
2025-04-24 11:00:00,107.0,10337720
2025-04-24 12:00:00,106.0,10233910
2025-04-24 13:00:00,107.0,10309220
2025-04-24 14:00:00,108.0,10465950
2025-04-24 15:00:00,150.0,10509520
2025-04-24 16:00:00,150.0,10411470
2025-04-24 17:00:00,150.0,10196820
2025-04-24 18:00:00,150.0,11211540
2025-04-24 19:00:00,921.0,11383560
2025-04-24 20:00:00,150.0,11159370
2025-04-24 21:00:00,108.0,10261380
2025-04-24 22:00:00,107.0,9623760
2025-04-24 23:00:00,106.0,9059620
2025-04-24 00:00:00,110.87,8554720
2025-04-24 01:00:00,110.87,8256620
2025-04-24 02:00:00,110.87,8088800
2025-04-24 03:00:00,110.87,8011520
2025-04-24 04:00:00,110.87,8182500
2025-04-24 05:00:00,111.12,8633540
2025-04-24 06:00:00,111.12,8765850
2025-04-24 07:00:00,111.12,9155440
2025-04-24 08:00:00,111.12,9517440
2025-04-24 09:00:00,111.12,9776920
2025-04-24 10:00:00,111.12,10049490
2025-04-24 11:00:00,114.37,10337720
2025-04-24 12:00:00,113.37,10233910
2025-04-24 13:00:00,114.37,10309220
2025-04-24 14:00:00,115.37,10465950
2025-04-24 15:00:00,157.37,10509520
2025-04-24 16:00:00,157.37,10411470
2025-04-24 17:00:00,157.37,10196820
2025-04-24 18:00:00,157.37,11211540
2025-04-24 19:00:00,928.37,11383560
2025-04-24 20:00:00,157.37,11159370
2025-04-24 21:00:00,115.37,10261380
2025-04-24 22:00:00,114.37,9623760
2025-04-24 23:00:00,113.37,9059620
2025-04-24 00:00:00,113.63,8554720
2025-04-24 01:00:00,113.63,8256620
2025-04-24 02:00:00,113.63,8088800
2025-04-24 03:00:00,113.63,8011520
2025-04-24 04:00:00,113.63,8182500
